time,x,y,z,d,V,Wv,E
64.6464646465,204.128252938,-39.9067820119,36.8540588278,914.638625301,9.27200423031,-0.153673472996,41.275598257
66.0606060606,200.318716315,-24.8175668456,29.682139404,931.774360238,14.7916579578,-0.0957594035078,40.8415284942
67.3737373737,187.929944242,-14.1593992583,34.1161398554,948.707716957,11.0472168789,-0.149950704782,40.3837610715
69.595959596,185.722003077,3.00017787286,38.5750239315,966.574102678,5.12980228195,-0.147135260664,39.8585577059
72.1212121212,199.051150624,4.07094036177,37.9727733615,979.959744702,5.65378756263,-0.120396821963,39.6399050291
74.4444444444,185.995441363,1.25943290453,37.366632237,993.328496534,5.97207069894,-0.160846574909,39.2617943343
76.1616161616,196.108000993,-9.4966566821,30.2880612974,1009.70114116,12.897818843,-0.144003328129,38.7736957408
77.2727272727,189.91645553,4.44808943965,23.2881054773,1026.48775967,17.1080104195,-0.153858251053,38.2150130115
78.3838383838,180.11485518,-8.88376061538,27.821628673,1043.64475323,13.8375770964,-0.153484004311,37.6355808004
79.595959596,187.104659389,4.44568087339,30.474977118,1058.92780369,11.4109751665,-0.186149719567,37.1106774832
81.8181818182,172.670442039,-6.35963062951,34.9142238813,1077.49681817,5.44193856706,-0.218550182148,36.5449392914
84.2424242424,174.699838717,6.97771988337,34.3090915906,1091.0012454,5.84300412366,-0.203870871692,36.014676342
85.9595959596,184.305540657,17.9269976323,27.4472432779,1107.10221292,12.7812693044,-0.0671236173044,35.7762297323
87.4747474747,181.978519173,33.3620328655,31.8347842633,1123.31658487,8.59174027905,-0.0030523834106,35.5687115608
89.4949494949,191.474702862,23.6432238441,34.1641429324,1137.10276147,5.12195850324,-0.0121450409523,35.5039151449
91.7171717172,195.736279917,36.5732466895,32.6025347044,1150.80623366,7.27940493415,-0.0320595561892,35.3738727857
93.8383838384,203.963034116,25.8887372352,33.677652313,1164.33376502,5.55518081663,0.0148424966087,35.2780032222
95.6565656566,211.151810441,12.3880285822,26.2530967578,1181.33587266,12.914079668,-0.173243659469,34.7696882842
96.7676767677,219.663271238,-0.294452859262,19.2436392894,1198.14131209,17.1234508187,-0.161616217891,34.1916293776
97.8787878788,232.21072818,-11.1064718273,23.8829211166,1215.34193318,13.8522201799,-0.0859736682018,33.6850743529
99.2929292929,236.73089158,4.41587953868,28.2422295164,1232.08644986,9.87456476689,-0.141976913669,33.2453626031
101.01010101,233.050358152,-9.1534904089,30.593808037,1246.34141561,6.77003105639,-0.136576698379,32.9100110459
103.333333333,226.35458419,2.56819733906,31.2649359001,1259.85739746,5.01465814658,-0.162480246111,32.5982875997
105.151515152,237.37043225,11.8762272748,24.2576826487,1275.89142153,12.4335228349,-0.13758845551,32.1541782317
106.767676768,242.815543626,26.8264773139,28.7602097258,1292.42719983,7.98956734383,0.0174661508421,31.9686641205
108.686868687,253.627796484,35.141616244,29.9776718849,1306.12130665,6.31249310874,0.0273430795206,31.9968401983
110.303030303,241.269451418,40.9084797577,24.8953164882,1320.67519767,11.5896160857,-0.0952081128029,31.7269958585
112.121212121,244.833053625,25.3085503478,29.3990730612,1337.29870156,6.66987090036,0.0152037887451,31.6040128827
117.878787879,229.571562983,29.0287768106,30.6961560586,1353.06054174,5.21963577041,0.0870009364224,31.788535933
119.696969697,235.875055411,15.6903895621,23.5244372356,1369.4642042,12.6154602382,-0.158975905213,31.6448021877
121.414141414,250.890708068,7.80483228642,28.0303267308,1387.01284741,7.87601761185,-0.143723684157,31.2304330986
123.333333333,249.581348591,-5.56482880019,29.0069414559,1400.48192444,6.21345267578,-0.111381173609,30.9512614711
125.050505051,254.383914392,-19.9160502906,22.0211053509,1417.14998079,13.11601214,-0.00521057881824,30.7910406062
126.565656566,258.68841228,-35.4078536599,26.3832008722,1433.80988929,8.90208460339,-0.12531486746,30.4064321599
127.97979798,265.310988335,-48.9686474657,19.4080564327,1450.43536017,14.4465142197,-0.0936071762406,30.0526772388
129.292929293,260.724681673,-64.2154336449,23.7704076862,1466.94380668,10.7229653883,-0.109103993468,29.6611147896
130.505050505,269.061941364,-76.057232419,17.2645683599,1482.82033157,15.411939917,0.0164800176601,29.3727184115
131.515151515,278.264852998,-89.1285570215,10.1376285351,1500.32308509,19.1442452788,-0.0229699046542,28.8235762704
132.323232323,287.03212011,-101.581115392,3.36332776661,1516.99108838,22.0265995024,-0.0284094477688,28.0917714719
