time,x,y,z,d,V,Wv,E
62.9292929293,106.944063569,25.8952177629,37.9863709563,908.242710166,6.34028996224,-0.0477277625045,40.1336567907
65.0505050505,119.374265251,31.2054789429,37.523362553,921.767619202,6.47735540607,-0.138834501902,39.7357808872
66.6666666667,130.358030421,22.0107455602,30.7773803427,937.60095414,12.9679576237,-0.0796775193697,39.3682198095
68.1818181818,147.448806579,21.0078878709,33.9247144943,955.008023552,9.99243474292,-0.0989463478464,38.9700093445
72.1212121212,161.558017434,20.0157430118,37.2487661219,969.537424833,5.33831744944,-0.0697238718997,38.7846368906
74.5454545455,153.879184943,30.8288796786,36.8560804002,982.805529259,5.76581931328,-0.0613912769769,38.5393418183
76.8686868687,140.764085122,27.2498613968,36.5148332013,996.404487486,6.05911251413,-0.0471184145973,38.402770268
78.5858585859,126.01703114,25.1428901526,29.415777179,1012.90635179,12.9764656807,-0.139771399852,37.9785580845
80.101010101,111.57019437,18.5426936118,33.7756160381,1029.37698875,8.77271433306,-0.0595240029634,37.709300566
81.5151515152,98.4273208553,25.6189169929,26.9468810978,1045.7916067,14.3257959922,-0.0503893541173,37.3969344547
82.9292929293,102.398717187,41.9298765179,31.4424973822,1063.17061574,10.3165963115,-0.26228758789,36.8158819204
84.7474747475,88.7486488246,44.4278297283,34.8625701721,1077.46260771,5.52484702014,-0.201514414556,36.4774377612
86.5656565657,100.779985041,35.0632197897,27.6128848158,1094.34475532,12.8870477017,-0.0587799498447,36.1469844733
88.1818181818,117.172015163,32.5271712883,31.9698697293,1111.49449325,8.40660947552,-0.195266829141,35.5581545726
92.8282828283,114.043391188,18.6970223891,33.9421410464,1125.81060867,5.07741131781,-0.0499838085148,35.3930368243
94.6464646465,127.919247021,22.9844036112,26.9688252273,1141.92110669,12.4891794724,-0.0644487237861,34.994040346
96.4646464646,122.002033967,6.51422656433,31.39349649,1159.97264009,7.48155268737,-0.225615571734,34.2851850094
97.9797979798,136.195774096,9.5402080465,24.4140929375,1176.07639421,13.5059108877,-0.207702807965,33.7425116033
99.1919191919,122.481451738,16.7153984031,25.9361170961,1191.62896801,12.1190203999,-0.0334173928914,33.4121777534
100.303030303,136.537266606,13.2586676565,19.3840285725,1207.51747905,16.3680617121,-0.0793075150539,33.007084989
101.414141414,152.250078996,14.7267361834,23.8558669785,1223.92007144,13.135412936,-0.0391657404789,32.6380475297
103.232323232,164.240819559,4.4371512844,30.1854624624,1240.94115236,5.82511718988,-0.313241752815,31.8648180004
105.454545455,162.076317477,-8.48946617563,29.5252102325,1254.06435476,6.07921869921,-0.184462219353,31.5549508761
107.171717172,152.181910393,2.6879669561,22.1606377609,1270.70981152,12.9946384095,-0.258295792446,30.7969176671
108.787878788,156.424666639,-13.5130372532,26.5633707107,1288.02620766,8.50554646634,-0.177089032747,30.271419188
110.606060606,167.226293818,-22.2495213271,27.4314157391,1301.9457912,6.85148976821,-0.18338788612,29.907066418
112.929292929,155.054601904,-28.479846896,28.1081055345,1315.63611442,5.07917340594,-0.138747410422,29.5313408029
114.747474747,167.337074339,-36.2351380095,21.1983031378,1331.72179248,12.4907428539,-0.0580144244694,29.1725421372
116.464646465,155.40650528,-24.4591057829,25.6058435946,1349.05499258,7.76233884018,-0.187503151107,28.6402599636
118.383838384,167.849736073,-19.9730663934,26.3639132082,1362.30388731,6.11445056336,-0.173166350525,28.3455470374
