time,x,y,z,d,V,Wv,E
43.0303030303,162.822433698,34.6778725004,12.2233915291,833.994749202,24.1291809686,-0.108109305631,41.8795786135
43.6363636364,168.931698907,21.7856464844,13.6374724959,848.331144775,23.1805609895,-0.137416708227,40.9947321168
44.4444444444,181.185405951,10.0054709599,18.4348612651,865.992990961,20.5914181578,-0.176889911294,40.00238518
45.2525252525,189.994822329,22.197220481,22.6635992247,881.617548492,18.1083015608,-0.106498604145,39.4262555175
46.0606060606,181.261559058,33.3254815766,24.0791283934,895.834151645,17.0539280094,-0.0788784555669,38.9158561355
47.1717171717,164.828583384,34.7105756594,28.7191947355,912.965742078,13.7862845127,-0.0974863524226,38.3930840103
48.1818181818,169.430565744,20.8258373898,23.5468007141,928.480826943,16.8091361984,-0.0887653978277,37.9230203712
48.9898989899,164.744553979,8.20445927494,23.5131237482,941.944074171,16.4814061052,-0.239590500772,37.3841604719
49.898989899,179.681216582,5.96787982434,16.6093666172,958.55033925,19.817041411,-0.197933612961,36.6336554202
50.8080808081,177.449417598,-9.99370282854,21.1054000219,975.282564561,17.0452097025,-0.15123380821,35.9597684625
51.9191919192,184.111634148,-25.0694662121,25.6820658426,992.388401021,13.7780155161,-0.101904131785,35.4003962222
53.4343434343,183.400802784,-8.07858097585,30.2595564305,1009.99944535,9.51567356877,-0.155852119054,34.897341762
54.7474747475,193.860617685,-18.1187643941,23.5805478086,1025.96259564,14.6459815577,-0.080421465926,34.5277913184
56.0606060606,197.641452396,-33.8353118978,27.9642922745,1042.71138043,10.9103764588,-0.14159242791,34.0816157539
58.2828282828,196.058690886,-16.8824795308,32.3393522122,1060.29105076,5.01263862361,-0.126458463302,33.6729507558
60.101010101,191.417124858,-3.23146604685,25.1787607913,1076.38975797,12.4317323477,-0.218392272312,33.0807295861
61.9191919192,174.171930291,-5.58612143366,29.6455621505,1094.35899423,7.42968184671,-0.217685105896,32.4420852531
64.0404040404,170.80529872,7.77923958504,30.3803017054,1108.16141886,5.68097317975,-0.215385720418,32.0462118947
65.7575757576,180.98481934,-2.28875384846,23.3630715768,1124.1059681,12.6350839354,-0.211356614408,31.5116476901
67.4747474747,188.447868126,-17.5532934588,27.9002604006,1141.69259225,7.8939052347,-0.11280282601,31.137026291
69.3939393939,200.313422189,-11.185812493,28.7739603916,1155.18701846,6.22904480234,-0.11642987504,30.8274445685
71.5151515152,208.87606835,-21.357196471,28.4559464033,1168.48653327,6.38540271095,-0.0631501568146,30.5774333745
73.6363636364,212.82254243,-8.33531495178,27.9216798157,1182.10378324,6.51472744561,-0.163200825662,30.1939908577
75.6565656566,210.35410918,4.62797159739,27.5727106303,1195.30460672,6.60846768336,-0.142313379939,29.7968228637
77.6767676768,215.746955121,-7.61170222818,27.1370199793,1208.68676757,6.68783270411,-0.166825405334,29.4709091013
79.696969697,205.868395258,-16.8519505354,26.8766600619,1222.21584444,6.75515455858,-0.0665272069308,29.2388040456
82.0202020202,198.195663023,-27.9200403071,27.5783211159,1235.7016058,5.00289869031,-0.118671599493,28.9447042776
83.8383838384,204.364007995,-14.9049467339,20.723521079,1251.65244979,12.4230976113,-0.0573800368376,28.6078767762
84.9494949495,214.311706301,-25.8365412247,14.1987841189,1267.80883094,16.6570719107,0.0854616070433,28.3374244521
86.0606060606,209.203510234,-41.0841600589,18.6958180859,1284.50634159,13.4097634343,-0.0683497588325,27.8894488025
87.5757575758,195.082799031,-49.6007802637,23.1967049545,1301.59976977,9.1743854517,-0.0953989328934,27.5014667342
88.9898989899,206.309558272,-60.1980367942,16.087070035,1318.59650116,14.7005830645,-0.102470896636,27.0887344902
90.303030303,219.9111361,-69.0557171342,20.5379570612,1335.42718194,10.961669131,-0.104075367567,26.7082421346
92.5252525253,233.277813894,-79.7678690618,24.9942798367,1353.12681716,5.05654241407,-0.0655608378093,26.3864912496
95.0505050505,246.469502337,-79.1516795429,24.4799894553,1366.34289934,5.60187424273,-0.0584023072665,26.1355269917
97.3737373737,259.411188659,-76.3377772965,24.0907624737,1379.5926838,5.93190307265,-0.0344326579927,25.9575850608
99.0909090909,269.421053605,-87.1055957678,17.1938381651,1395.83186099,12.861537285,-0.04496437348,25.6453375377
100.707070707,265.29886716,-103.133016068,21.6335456373,1412.96608479,8.38315075766,-0.144592695869,25.2050644109
102.121212121,278.2776793,-109.441554087,14.9008469336,1428.89016869,13.9622762458,-0.113758952816,24.8455745286
