time,x,y,z,d,V,Wv,E
10.303030303,8.96379344772,70.2833996882,50.9792600159,203.830004391,20.8778856487,0.183778505902,73.1609741295
10.8080808081,18.0988024517,75.0297877331,47.4520057274,214.712013019,22.2857239623,0.134536704311,72.7463496716
11.2121212121,27.099664692,75.1934314852,46.796297081,223.738211232,22.3941108849,0.0998406742729,72.3398611841
11.7171717172,37.178439759,71.2325342753,48.8543028176,234.761178218,21.2376101017,-0.0295316794442,71.7921911708
12.2222222222,43.9207527814,63.5801830756,44.1491480592,245.993085673,23.0329045695,-0.251702757156,71.1727985358
12.7272727273,54.6845712293,62.5493367756,47.0511508818,257.188801463,21.4445538956,-0.326063537862,70.4740281664
13.1313131313,61.3880900304,57.0567945218,46.2196675781,265.894922827,21.569274481,-0.415969973051,69.9235008676
13.6363636364,65.2438313817,47.7074363227,48.8896697882,276.354662399,20.0166807396,-0.324351987021,69.3179192894
14.1414141414,73.3463043333,42.4860426274,44.3921188724,286.991437488,21.8416023895,-0.294648032652,68.7031682
14.6464646465,81.8603215986,36.3824184697,39.5678321517,298.524713701,23.6217377287,-0.199987936222,68.0178853778
15.0505050505,83.305364274,27.5415999418,35.5742064515,308.332734236,25.0227685099,0.131134504519,67.485059282
15.4545454545,90.4373914465,21.2926797247,38.1326072197,318.154151138,23.7186407921,-0.159231196401,66.8448675018
15.8585858586,98.7223788001,17.7933477228,34.0084293623,328.048350596,25.1176336239,-0.1561767379,66.1607354211
16.2626262626,106.004818169,11.6637505666,36.5826109616,337.908994356,23.8114964182,-0.261844128722,65.4734369411
16.6666666667,111.545265276,4.54875481842,38.9680835882,347.236920079,22.5324400655,-0.335410522054,64.847834375
17.1717171717,122.196967958,6.28689042224,33.9755606582,359.128310687,24.2948275653,-0.277382774142,64.0627586527
17.5757575758,129.701675573,0.956575312468,29.6939486453,369.280408844,25.6815583407,-0.287976345781,63.3187543127
17.9797979798,137.848721007,-4.37195396293,32.2940194824,379.356516322,24.3633378894,-0.340396843923,62.5459368017
18.3838383838,145.261103264,1.12830119306,28.0144568056,389.530545721,25.7485942277,-0.275728644491,61.8069819666
18.8888888889,154.12120036,-7.64156527808,30.272397335,402.199806706,24.503812677,-0.235975454856,60.8950166384
19.2929292929,161.474599387,-13.3052834235,26.0295226456,412.405303563,25.886034855,-0.141733370071,60.178860088
19.797979798,169.027057239,-23.3076390504,28.3426596825,425.150394408,24.6374173406,-0.185343793633,59.2632496342
20.202020202,176.533718051,-28.8495222937,24.1018516004,435.39963241,26.0167401036,-0.0788650142255,58.5990463394
20.7070707071,188.672144132,-25.4810959919,26.4524934003,448.214202256,24.7644585809,-0.100348635174,57.7116754082
21.2121212121,200.624714992,-24.5796787197,28.6941401556,460.408524027,23.5466398424,-0.0714947305373,56.9512714436
21.6161616162,207.06647992,-30.7650725928,24.6089384908,470.229130189,24.9492451841,-0.100279722313,56.3425784161
22.1212121212,215.616030554,-39.2944753671,26.855022336,482.512876375,23.7264312245,-0.112203674832,55.5390287957
22.5252525253,222.117676238,-45.5127029442,22.7518200887,492.400950985,25.1252599152,-0.0900174133846,54.9281691877
23.0303030303,227.390650081,-56.4727285507,25.0294148945,504.774869222,23.8976588683,-0.102913233244,54.1200351573
23.4343434343,234.208782194,-62.4380392159,20.8901730838,514.735048919,25.2928684237,-0.114722319295,53.496002122
23.8383838384,233.722260057,-71.9968495316,16.5457685854,525.246062614,26.6577741888,-0.0690600124503,52.7674180335
